batch_id,date,line,sku,color_family,wc_grade,container_type,product_line,complexity,run_hours,good_units,good_gallons,gallons_per_unit,yield_loss_frac,cfr_uh_batch,cfr_gal_hr,temperature_f,defect_flag
18211,2025-12-19,HM12,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,1.9327,37.02,9.254,0.25,0.045,20.054,5.013,62.2,0
18212,2025-12-19,HM13,SuperPaint-Blue/Green-Gallon,Blue/Green,7A,gallon,SuperPaint,complex,1.9376,28.42,28.417,1.0,0.0292,15.107,15.107,62.2,0
18213,2025-12-19,HM13,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,4.2584,86.41,21.602,0.25,0.0126,20.55,5.137,62.2,0
18214,2025-12-19,HM13,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,1.5501,36.24,9.06,0.25,0.0198,23.852,5.963,62.2,0
18215,2025-12-19,HM13,SuperPaint-Blue/Green-Gallon,Blue/Green,7A,gallon,SuperPaint,complex,2.2054,33.02,33.02,1.0,0.0394,15.587,15.587,62.2,0
18216,2025-12-19,HM13,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,1.5507,34.13,8.532,0.25,0.0235,22.54,5.635,62.2,0
18217,2025-12-19,HM14,SuperPaint-Blue/Green-Gallon,Blue/Green,7A,gallon,SuperPaint,complex,2.7685,38.51,38.51,1.0,0.0659,14.891,14.891,62.2,0
18218,2025-12-19,HM14,Emerald-Blue/Green-Gallon,Blue/Green,7A,gallon,Emerald,complex,1.2865,21.24,21.238,1.0,0.0375,17.152,17.152,62.2,0
18219,2025-12-19,HM14,Emerald-Blue/Green-Gallon,Blue/Green,7A,gallon,Emerald,complex,1.546,26.06,26.063,1.0,0.0124,17.069,17.069,62.2,0
18220,2025-12-19,HM16,Emerald-Red-Quart,Red,7B,quart,Emerald,standard,1.3988,33.04,8.261,0.25,0.0422,24.662,6.166,62.2,0
18221,2025-12-19,HM16,Duration-Red-Quart,Red,7B,quart,Duration,standard,1.7456,36.18,9.044,0.25,0.0303,21.371,5.343,62.2,0
18222,2025-12-19,HM16,Emerald-Red-Gallon,Red,7B,gallon,Emerald,standard,1.5127,24.43,24.426,1.0,0.0485,16.97,16.97,62.2,0
18223,2025-12-19,HM16,Emerald-Red-Gallon,Red,7B,gallon,Emerald,standard,0.9862,16.97,16.971,1.0,0.044,18.001,18.001,62.2,0
18224,2025-12-19,HM16,Emerald-Red-Gallon,Red,7B,gallon,Emerald,standard,2.4092,41.92,41.923,1.0,0.0094,17.566,17.566,62.2,0
18225,2025-12-19,HM20,ProMar200-Black-Gallon,Black,5A,gallon,ProMar200,standard,1.2773,17.56,17.562,1.0,0.054,14.534,14.534,62.2,0
18226,2025-12-19,HM20,PrepRite-Black-Gallon,Black,5A,gallon,PrepRite,standard,1.9661,40.42,40.418,1.0,0.0244,21.072,21.072,62.2,0
18227,2025-12-19,HM25,ProMar200-Black-Quart,Black,5A,quart,ProMar200,standard,1.3022,33.63,8.407,0.25,0.0258,26.51,6.628,62.2,0
18228,2025-12-19,HM25,ProMar200-Black-Quart,Black,5A,quart,ProMar200,standard,1.4491,29.05,7.262,0.25,0.01,20.248,5.062,62.2,0
18229,2025-12-19,HM25,PrepRite-Black-Gallon,Black,5A,gallon,PrepRite,standard,2.4109,37.75,37.745,1.0,0.0466,16.422,16.422,62.2,0
18230,2025-12-19,HM25,ProMar200-Black-Quart,Black,5A,quart,ProMar200,standard,2.2442,62.63,15.657,0.25,0.0508,29.402,7.351,62.2,0
18231,2025-12-19,HM30,PrepRite-Black-Gallon,Black,5A,gallon,PrepRite,standard,1.7889,28.17,28.171,1.0,0.0326,16.278,16.278,62.2,0
18232,2025-12-19,HM30,PrepRite-Black-Quart,Black,5A,quart,PrepRite,standard,1.5768,31.47,7.868,0.25,0.0399,20.792,5.198,62.2,0
18233,2025-12-19,HM30,PrepRite-Black-Gallon,Black,5A,gallon,PrepRite,standard,3.1396,47.59,47.591,1.0,0.0276,15.589,15.589,62.2,0
18234,2025-12-19,HM36,SuperPaint-White-Gallon,White,6A,gallon,SuperPaint,standard,3.4813,53.57,53.574,1.0,0.0551,16.286,16.286,62.2,0
18235,2025-12-19,HM36,ProMar200-White-Quart,White,6A,quart,ProMar200,standard,2.7041,66.03,16.508,0.25,0.0508,25.727,6.432,62.2,0
18236,2025-12-19,HM36,ProMar200-White-Gallon,White,6A,gallon,ProMar200,standard,1.7344,28.18,28.183,1.0,0.0591,17.27,17.27,62.2,0
18237,2025-12-19,HM43,Duration-Red-Gallon,Red,7B,gallon,Duration,complex,1.4881,24.3,24.3,1.0,0.0281,16.802,16.802,62.2,0
18238,2025-12-19,HM43,Emerald-Red-Gallon,Red,7B,gallon,Emerald,complex,1.0383,14.39,14.387,1.0,0.0216,14.163,14.163,62.2,0
18239,2025-12-19,HM43,Duration-Red-Gallon,Red,7B,gallon,Duration,complex,4.8971,75.69,75.688,1.0,0.0263,15.873,15.873,62.2,0
18240,2025-12-19,HM43,Duration-Red-Pail,Red,7B,pail_5gal,Duration,complex,3.0367,11.83,59.174,5.0,0.0425,4.07,20.35,62.2,0
18241,2025-12-19,HM47,Duration-Red-Gallon,Red,7B,gallon,Duration,standard,1.6151,28.88,28.882,1.0,0.0309,18.452,18.452,62.2,0
18242,2025-12-19,HM47,Emerald-Red-Quart,Red,7B,quart,Emerald,standard,1.139,28.24,7.059,0.25,0.0433,25.911,6.478,62.2,0
18243,2025-12-19,HM47,Duration-Red-Pail,Red,7B,pail_5gal,Duration,standard,2.7676,13.35,66.766,5.0,0.0045,4.847,24.234,62.2,0
18244,2025-12-19,HM47,Emerald-Red-Pail,Red,7B,pail_5gal,Emerald,standard,3.5536,14.7,73.482,5.0,0.047,4.34,21.699,62.2,0
18245,2025-12-19,HM50,SuperPaint-Clear-Gallon,Clear,8A,gallon,SuperPaint,standard,4.1547,82.06,82.06,1.0,0.0068,19.887,19.887,62.2,0
18246,2025-12-19,HM50,ProMar200-Clear-Quart,Clear,8A,quart,ProMar200,standard,1.4346,31.37,7.843,0.25,0.0386,22.746,5.686,62.2,0
18247,2025-12-19,HM50,SuperPaint-Clear-Quart,Clear,8A,quart,SuperPaint,standard,1.3081,31.53,7.884,0.25,0.0252,24.73,6.183,62.2,0
18248,2025-12-19,HM50,SuperPaint-Clear-Gallon,Clear,8A,gallon,SuperPaint,standard,1.0063,18.59,18.592,1.0,0.0417,19.279,19.279,62.2,0
18249,2025-12-19,HM56,ProMar200-White-Quart,White,6A,quart,ProMar200,standard,2.0698,43.86,10.964,0.25,0.0508,22.323,5.581,62.2,0
18250,2025-12-19,HM56,SuperPaint-White-Quart,White,6A,quart,SuperPaint,standard,2.4701,68.36,17.09,0.25,0.029,28.502,7.125,62.2,0
18251,2025-12-19,HM56,Duration-White-Quart,White,6A,quart,Duration,standard,4.4792,108.56,27.14,0.25,0.0335,25.077,6.269,62.2,0
18252,2025-12-20,HM01,SuperPaint-White-Quart,White,6A,quart,SuperPaint,standard,1.8196,44.31,11.076,0.25,0.0386,25.327,6.332,72.1,0
18253,2025-12-20,HM01,ProMar200-White-Gallon,White,6A,gallon,ProMar200,standard,1.9814,31.16,31.164,1.0,0.0454,16.476,16.476,72.1,0
18254,2025-12-20,HM12,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,2.0578,46.83,11.706,0.25,0.0141,23.079,5.77,72.1,0
18255,2025-12-20,HM12,Emerald-Blue/Green-Gallon,Blue/Green,7A,gallon,Emerald,complex,1.7736,26.44,26.443,1.0,0.0409,15.545,15.545,72.1,0
18256,2025-12-20,HM12,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,1.8577,34.53,8.633,0.25,0.0119,18.814,4.704,72.1,0
18257,2025-12-20,HM12,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,2.7354,48.75,12.188,0.25,0.0247,18.274,4.569,72.1,0
18258,2025-12-20,HM12,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,3.8049,66.35,16.588,0.25,0.0276,17.934,4.484,72.1,0
18259,2025-12-20,HM13,Emerald-Blue/Green-Gallon,Blue/Green,7A,gallon,Emerald,complex,1.3369,24.19,24.187,1.0,0.0306,18.663,18.663,72.1,0
18260,2025-12-20,HM13,Emerald-Blue/Green-Gallon,Blue/Green,7A,gallon,Emerald,complex,1.3671,18.03,18.031,1.0,0.0438,13.794,13.794,72.1,0
18261,2025-12-20,HM13,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,1.895,36.06,9.014,0.25,0.0277,19.569,4.892,72.1,0
18262,2025-12-20,HM14,SuperPaint-Blue/Green-Gallon,Blue/Green,7A,gallon,SuperPaint,complex,2.2554,32.84,32.842,1.0,0.028,14.981,14.981,72.1,0
18263,2025-12-20,HM14,Emerald-Blue/Green-Gallon,Blue/Green,7A,gallon,Emerald,complex,2.8091,36.22,36.222,1.0,0.0334,13.34,13.34,72.1,0
18264,2025-12-20,HM16,Duration-Red-Quart,Red,7B,quart,Duration,standard,2.1839,49.18,12.294,0.25,0.0136,22.827,5.707,72.1,0
18265,2025-12-20,HM16,Duration-Red-Pail,Red,7B,pail_5gal,Duration,standard,2.511,13.01,65.059,5.0,0.0544,5.48,27.401,72.1,0
18266,2025-12-20,HM16,Emerald-Red-Quart,Red,7B,quart,Emerald,standard,2.7099,63.08,15.769,0.25,0.0117,23.552,5.888,72.1,0
18267,2025-12-20,HM16,Duration-Red-Gallon,Red,7B,gallon,Duration,standard,2.6596,54.54,54.544,1.0,0.0389,21.339,21.339,72.1,0
18268,2025-12-20,HM20,ProMar200-Black-Gallon,Black,5A,gallon,ProMar200,standard,2.6932,38.25,38.25,1.0,0.0532,15.0,15.0,72.1,0
18269,2025-12-20,HM20,PrepRite-Black-Gallon,Black,5A,gallon,PrepRite,standard,4.7652,66.86,66.862,1.0,0.0507,14.78,14.78,72.1,0
18270,2025-12-20,HM20,ProMar200-Black-Quart,Black,5A,quart,ProMar200,standard,1.9304,45.88,11.47,0.25,0.0449,24.884,6.221,72.1,0
18271,2025-12-20,HM20,PrepRite-Black-Pail,Black,5A,pail_5gal,PrepRite,standard,1.2443,6.2,30.984,5.0,0.0123,5.042,25.211,72.1,0
18272,2025-12-20,HM25,ProMar200-Black-Gallon,Black,5A,gallon,ProMar200,standard,1.273,15.14,15.141,1.0,0.0132,12.053,12.053,72.1,0
18273,2025-12-20,HM25,PrepRite-Black-Quart,Black,5A,quart,PrepRite,standard,6.7995,169.85,42.462,0.25,0.0426,26.091,6.523,72.1,0
18274,2025-12-20,HM25,PrepRite-Black-Gallon,Black,5A,gallon,PrepRite,standard,1.6886,23.93,23.934,1.0,0.0349,14.686,14.686,72.1,0
18275,2025-12-20,HM30,ProMar200-Black-Gallon,Black,5A,gallon,ProMar200,standard,3.5608,53.84,53.841,1.0,0.1682,18.178,18.178,72.1,1
18276,2025-12-20,HM30,PrepRite-Black-Quart,Black,5A,quart,PrepRite,standard,2.45,56.84,14.209,0.25,0.0319,23.965,5.991,72.1,0
18277,2025-12-20,HM30,PrepRite-Black-Quart,Black,5A,quart,PrepRite,standard,1.2137,24.1,6.025,0.25,0.0381,20.642,5.161,72.1,0
18278,2025-12-20,HM30,ProMar200-Black-Pail,Black,5A,pail_5gal,ProMar200,standard,3.3417,12.36,61.806,5.0,0.0566,3.921,19.606,72.1,0
18279,2025-12-20,HM36,ProMar200-White-Quart,White,6A,quart,ProMar200,standard,2.5029,46.8,11.699,0.25,0.035,19.374,4.844,72.1,0
18280,2025-12-20,HM36,ProMar200-White-Gallon,White,6A,gallon,ProMar200,standard,7.6518,136.46,136.463,1.0,0.0469,18.712,18.712,72.1,0
18281,2025-12-20,HM36,SuperPaint-White-Gallon,White,6A,gallon,SuperPaint,standard,2.2162,35.66,35.662,1.0,0.0211,16.438,16.438,72.1,0
18282,2025-12-20,HM36,ProMar200-White-Quart,White,6A,quart,ProMar200,standard,2.4094,54.08,13.521,0.25,0.0135,22.753,5.688,72.1,0
18283,2025-12-20,HM36,SuperPaint-White-Gallon,White,6A,gallon,SuperPaint,standard,0.9159,15.09,15.087,1.0,0.0426,17.205,17.205,72.1,0
18284,2025-12-20,HM43,Duration-Red-Quart,Red,7B,quart,Duration,complex,0.8827,13.68,3.42,0.25,0.0402,16.149,4.037,72.1,0
18285,2025-12-20,HM43,Emerald-Red-Gallon,Red,7B,gallon,Emerald,complex,1.9308,28.68,28.678,1.0,0.0298,15.31,15.31,72.1,0
18286,2025-12-20,HM43,Emerald-Red-Gallon,Red,7B,gallon,Emerald,complex,3.1247,41.4,41.403,1.0,0.041,13.816,13.816,72.1,0
18287,2025-12-20,HM43,Duration-Red-Quart,Red,7B,quart,Duration,complex,1.7034,34.21,8.553,0.25,0.0457,21.046,5.261,72.1,0
18288,2025-12-20,HM47,Emerald-Red-Gallon,Red,7B,gallon,Emerald,standard,2.0132,35.68,35.678,1.0,0.0222,18.124,18.124,72.1,0
18289,2025-12-20,HM47,Duration-Red-Quart,Red,7B,quart,Duration,standard,2.939,63.85,15.961,0.25,0.0337,22.48,5.62,72.1,0
18290,2025-12-20,HM47,Duration-Red-Gallon,Red,7B,gallon,Duration,standard,0.8919,12.85,12.845,1.0,0.0436,15.058,15.058,72.1,0
18291,2025-12-20,HM47,Duration-Red-Pail,Red,7B,pail_5gal,Duration,standard,1.1254,5.82,29.118,5.0,0.0224,5.293,26.466,72.1,0
18292,2025-12-20,HM50,ProMar200-Clear-Gallon,Clear,8A,gallon,ProMar200,standard,3.2969,59.5,59.505,1.0,0.0139,18.304,18.304,72.1,0
18293,2025-12-20,HM50,SuperPaint-Clear-Gallon,Clear,8A,gallon,SuperPaint,standard,5.4719,78.01,78.015,1.0,0.0517,15.035,15.035,72.1,0
18294,2025-12-20,HM56,Duration-White-Gallon,White,6A,gallon,Duration,standard,1.4252,22.99,22.991,1.0,0.0086,16.272,16.272,72.1,0
18295,2025-12-20,HM56,SuperPaint-White-Quart,White,6A,quart,SuperPaint,standard,1.7199,32.85,8.212,0.25,0.0485,20.074,5.019,72.1,0
18296,2025-12-21,HM01,ProMar200-White-Quart,White,6A,quart,ProMar200,standard,0.9391,18.78,4.695,0.25,0.0364,20.755,5.189,59.2,0
18297,2025-12-21,HM01,ProMar200-White-Quart,White,6A,quart,ProMar200,standard,1.2061,22.55,5.637,0.25,0.0466,19.61,4.903,59.2,0
18298,2025-12-21,HM01,Duration-White-Quart,White,6A,quart,Duration,standard,1.4931,33.5,8.376,0.25,0.0413,23.405,5.851,59.2,0
18299,2025-12-21,HM01,Duration-White-Quart,White,6A,quart,Duration,standard,1.1925,23.98,5.994,0.25,0.0221,20.56,5.14,59.2,0
18300,2025-12-21,HM01,SuperPaint-White-Gallon,White,6A,gallon,SuperPaint,standard,2.5206,36.62,36.616,1.0,0.033,15.022,15.022,59.2,0
18301,2025-12-21,HM12,SuperPaint-Blue/Green-Gallon,Blue/Green,7A,gallon,SuperPaint,complex,1.1544,18.17,18.174,1.0,0.0436,16.463,16.463,59.2,0
18302,2025-12-21,HM12,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,3.5241,71.36,17.841,0.25,0.0402,21.1,5.275,59.2,0
18303,2025-12-21,HM12,Emerald-Blue/Green-Gallon,Blue/Green,7A,gallon,Emerald,complex,2.6491,36.18,36.185,1.0,0.0603,14.535,14.535,59.2,0
18304,2025-12-21,HM12,Emerald-Blue/Green-Gallon,Blue/Green,7A,gallon,Emerald,complex,4.1335,63.1,63.099,1.0,0.0581,16.207,16.207,59.2,0
18305,2025-12-21,HM13,Emerald-Blue/Green-Pail,Blue/Green,7A,pail_5gal,Emerald,complex,1.8318,8.48,42.4,5.0,0.0491,4.868,24.341,59.2,0
18306,2025-12-21,HM13,SuperPaint-Blue/Green-Gallon,Blue/Green,7A,gallon,SuperPaint,complex,1.6719,27.59,27.594,1.0,0.0441,17.265,17.265,59.2,0
18307,2025-12-21,HM13,Emerald-Blue/Green-Gallon,Blue/Green,7A,gallon,Emerald,complex,1.4563,21.68,21.684,1.0,0.0396,15.503,15.503,59.2,0
18308,2025-12-21,HM14,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,2.8528,62.89,15.722,0.25,0.0177,22.441,5.61,59.2,0
18309,2025-12-21,HM14,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,2.1363,44.07,11.018,0.25,0.0542,21.811,5.453,59.2,0
18310,2025-12-21,HM14,SuperPaint-Blue/Green-Gallon,Blue/Green,7A,gallon,SuperPaint,complex,1.195,14.72,14.724,1.0,0.1405,14.336,14.336,59.2,1
18311,2025-12-21,HM16,Duration-Red-Gallon,Red,7B,gallon,Duration,standard,2.1377,35.29,35.286,1.0,0.0292,17.003,17.003,59.2,0
18312,2025-12-21,HM16,Emerald-Red-Gallon,Red,7B,gallon,Emerald,standard,3.3841,56.98,56.98,1.0,0.0123,17.048,17.048,59.2,0
18313,2025-12-21,HM20,PrepRite-Black-Pail,Black,5A,pail_5gal,PrepRite,standard,2.3961,10.55,52.76,5.0,0.0487,4.629,23.146,59.2,0
18314,2025-12-21,HM20,PrepRite-Black-Gallon,Black,5A,gallon,PrepRite,standard,3.3138,59.49,59.495,1.0,0.0308,18.523,18.523,59.2,0
18315,2025-12-21,HM20,ProMar200-Black-Quart,Black,5A,quart,ProMar200,standard,2.4252,52.7,13.176,0.25,0.0428,22.703,5.676,59.2,0
18316,2025-12-21,HM20,PrepRite-Black-Gallon,Black,5A,gallon,PrepRite,standard,2.9687,48.41,48.409,1.0,0.0,16.306,16.306,59.2,0
18317,2025-12-21,HM20,ProMar200-Black-Quart,Black,5A,quart,ProMar200,standard,5.5396,129.34,32.335,0.25,0.052,24.628,6.157,59.2,0
18318,2025-12-21,HM25,PrepRite-Black-Gallon,Black,5A,gallon,PrepRite,standard,3.2794,45.92,45.918,1.0,0.018,14.258,14.258,59.2,0
18319,2025-12-21,HM25,ProMar200-Black-Quart,Black,5A,quart,ProMar200,standard,4.5085,81.92,20.481,0.25,0.031,18.752,4.688,59.2,0
18320,2025-12-21,HM30,PrepRite-Black-Gallon,Black,5A,gallon,PrepRite,standard,3.1031,52.48,52.484,1.0,0.0469,17.745,17.745,59.2,0
18321,2025-12-21,HM30,PrepRite-Black-Gallon,Black,5A,gallon,PrepRite,standard,1.6955,29.32,29.317,1.0,0.0365,17.946,17.946,59.2,0
18322,2025-12-21,HM36,SuperPaint-White-Quart,White,6A,quart,SuperPaint,standard,1.7012,36.67,9.168,0.25,0.0,21.557,5.389,59.2,0
18323,2025-12-21,HM36,ProMar200-White-Quart,White,6A,quart,ProMar200,standard,2.5069,49.73,12.432,0.25,0.0381,20.62,5.155,59.2,0
18324,2025-12-21,HM36,SuperPaint-White-Gallon,White,6A,gallon,SuperPaint,standard,1.5965,30.68,30.682,1.0,0.0294,19.8,19.8,59.2,0
18325,2025-12-21,HM43,Duration-Red-Gallon,Red,7B,gallon,Duration,complex,2.0829,34.11,34.105,1.0,0.0245,16.786,16.786,59.2,0
18326,2025-12-21,HM43,Duration-Red-Gallon,Red,7B,gallon,Duration,complex,4.0064,54.0,53.995,1.0,0.04,14.039,14.039,59.2,0
18327,2025-12-21,HM43,Duration-Red-Quart,Red,7B,quart,Duration,complex,1.2466,21.45,5.361,0.25,0.0271,17.683,4.421,59.2,0
18328,2025-12-21,HM43,Duration-Red-Gallon,Red,7B,gallon,Duration,complex,2.2201,28.18,28.185,1.0,0.1395,14.753,14.753,59.2,1
18329,2025-12-21,HM43,Duration-Red-Gallon,Red,7B,gallon,Duration,complex,1.1998,18.6,18.598,1.0,0.0266,15.924,15.924,59.2,0
18330,2025-12-21,HM47,Duration-Red-Pail,Red,7B,pail_5gal,Duration,standard,1.4588,6.45,32.27,5.0,0.0023,4.434,22.172,59.2,0
18331,2025-12-21,HM47,Emerald-Red-Pail,Red,7B,pail_5gal,Emerald,standard,1.0653,4.07,20.346,5.0,0.0611,4.068,20.342,59.2,0
18332,2025-12-21,HM47,Duration-Red-Gallon,Red,7B,gallon,Duration,standard,1.9337,37.97,37.97,1.0,0.0281,20.204,20.204,59.2,0
18333,2025-12-21,HM47,Emerald-Red-Gallon,Red,7B,gallon,Emerald,standard,2.9539,48.67,48.667,1.0,0.0438,17.231,17.231,59.2,0
18334,2025-12-21,HM47,Duration-Red-Gallon,Red,7B,gallon,Duration,standard,1.4764,24.45,24.448,1.0,0.0263,17.007,17.007,59.2,0
18335,2025-12-21,HM50,SuperPaint-Clear-Gallon,Clear,8A,gallon,SuperPaint,standard,0.9811,16.61,16.605,1.0,0.0008,16.939,16.939,59.2,0
18336,2025-12-21,HM50,SuperPaint-Clear-Quart,Clear,8A,quart,SuperPaint,standard,2.7144,58.55,14.638,0.25,0.0275,22.181,5.545,59.2,0
18337,2025-12-21,HM50,SuperPaint-Clear-Quart,Clear,8A,quart,SuperPaint,standard,2.4044,54.21,13.553,0.25,0.0304,23.253,5.813,59.2,0
18338,2025-12-21,HM56,ProMar200-White-Gallon,White,6A,gallon,ProMar200,standard,2.2516,36.22,36.224,1.0,0.0678,17.259,17.259,59.2,0
18339,2025-12-21,HM56,SuperPaint-White-Gallon,White,6A,gallon,SuperPaint,standard,4.129,65.94,65.938,1.0,0.0133,16.184,16.184,59.2,0
18340,2025-12-22,HM01,SuperPaint-White-Pail,White,6A,pail_5gal,SuperPaint,standard,2.0643,12.53,62.635,5.0,0.0413,6.33,31.65,64.4,0
18341,2025-12-22,HM01,Duration-White-Quart,White,6A,quart,Duration,standard,1.3962,32.52,8.13,0.25,0.051,24.543,6.136,64.4,0
18342,2025-12-22,HM01,ProMar200-White-Gallon,White,6A,gallon,ProMar200,standard,1.9284,34.81,34.808,1.0,0.0523,19.046,19.046,64.4,0
18343,2025-12-22,HM01,ProMar200-White-Gallon,White,6A,gallon,ProMar200,standard,1.1559,25.87,25.866,1.0,0.025,22.95,22.95,64.4,0
18344,2025-12-22,HM01,ProMar200-White-Quart,White,6A,quart,ProMar200,standard,4.7345,108.54,27.136,0.25,0.0469,24.053,6.013,64.4,0
18345,2025-12-22,HM12,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,3.3014,77.46,19.365,0.25,0.0378,24.385,6.096,64.4,0
18346,2025-12-22,HM12,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,2.4669,60.79,15.197,0.25,0.0097,24.882,6.221,64.4,0
18347,2025-12-22,HM12,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,1.8821,34.41,8.602,0.25,0.0513,19.27,4.817,64.4,0
18348,2025-12-22,HM12,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,1.035,28.07,7.018,0.25,0.0343,28.087,7.022,64.4,0
18349,2025-12-22,HM12,SuperPaint-Blue/Green-Gallon,Blue/Green,7A,gallon,SuperPaint,complex,3.2998,50.15,50.15,1.0,0.0207,15.519,15.519,64.4,0
18350,2025-12-22,HM13,SuperPaint-Blue/Green-Gallon,Blue/Green,7A,gallon,SuperPaint,complex,1.7876,24.17,24.17,1.0,0.0472,14.191,14.191,64.4,0
18351,2025-12-22,HM13,SuperPaint-Blue/Green-Gallon,Blue/Green,7A,gallon,SuperPaint,complex,1.1728,19.17,19.172,1.0,0.0396,17.021,17.021,64.4,0
18352,2025-12-22,HM13,Emerald-Blue/Green-Gallon,Blue/Green,7A,gallon,Emerald,complex,3.009,41.93,41.928,1.0,0.0282,14.339,14.339,64.4,0
18353,2025-12-22,HM13,Emerald-Blue/Green-Pail,Blue/Green,7A,pail_5gal,Emerald,complex,5.1201,24.14,120.68,5.0,0.0458,4.94,24.701,64.4,0
18354,2025-12-22,HM13,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,3.2274,79.91,19.978,0.25,0.0394,25.775,6.444,64.4,0
18355,2025-12-22,HM14,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,2.6275,63.05,15.763,0.25,0.0378,24.941,6.235,64.4,0
18356,2025-12-22,HM14,SuperPaint-Blue/Green-Gallon,Blue/Green,7A,gallon,SuperPaint,complex,2.8744,50.78,50.78,1.0,0.0065,17.782,17.782,64.4,0
18357,2025-12-22,HM16,Duration-Red-Gallon,Red,7B,gallon,Duration,standard,1.5478,23.8,23.802,1.0,0.0429,16.068,16.068,64.4,0
18358,2025-12-22,HM16,Emerald-Red-Gallon,Red,7B,gallon,Emerald,standard,1.969,42.63,42.63,1.0,0.0318,22.361,22.361,64.4,0
18359,2025-12-22,HM16,Duration-Red-Gallon,Red,7B,gallon,Duration,standard,1.7631,24.07,24.066,1.0,0.0294,14.063,14.063,64.4,0
18360,2025-12-22,HM16,Emerald-Red-Gallon,Red,7B,gallon,Emerald,standard,3.8234,56.77,56.771,1.0,0.0397,15.462,15.462,64.4,0
18361,2025-12-22,HM20,ProMar200-Black-Gallon,Black,5A,gallon,ProMar200,standard,1.3167,28.4,28.401,1.0,0.0354,22.362,22.362,64.4,0
18362,2025-12-22,HM20,ProMar200-Black-Gallon,Black,5A,gallon,ProMar200,standard,3.9316,74.17,74.169,1.0,0.0237,19.324,19.324,64.4,0
18363,2025-12-22,HM20,PrepRite-Black-Quart,Black,5A,quart,PrepRite,standard,4.8845,106.56,26.639,0.25,0.0212,22.287,5.572,64.4,0
18364,2025-12-22,HM20,ProMar200-Black-Gallon,Black,5A,gallon,ProMar200,standard,2.0643,36.27,36.273,1.0,0.0041,17.644,17.644,64.4,0
18365,2025-12-22,HM25,ProMar200-Black-Gallon,Black,5A,gallon,ProMar200,standard,1.5176,26.68,26.683,1.0,0.0441,18.394,18.394,64.4,0
18366,2025-12-22,HM25,ProMar200-Black-Gallon,Black,5A,gallon,ProMar200,standard,2.7596,48.42,48.421,1.0,0.0249,17.995,17.995,64.4,0
18367,2025-12-22,HM25,ProMar200-Black-Gallon,Black,5A,gallon,ProMar200,standard,2.244,33.27,33.266,1.0,0.0219,15.156,15.156,64.4,0
18368,2025-12-22,HM25,ProMar200-Black-Gallon,Black,5A,gallon,ProMar200,standard,1.5628,23.01,23.011,1.0,0.0402,15.341,15.341,64.4,0
18369,2025-12-22,HM30,PrepRite-Black-Quart,Black,5A,quart,PrepRite,standard,0.8347,19.09,4.773,0.25,0.0036,22.954,5.738,64.4,0
18370,2025-12-22,HM30,PrepRite-Black-Quart,Black,5A,quart,PrepRite,standard,1.5604,27.18,6.795,0.25,0.0478,18.295,4.574,64.4,0
18371,2025-12-22,HM30,PrepRite-Black-Gallon,Black,5A,gallon,PrepRite,standard,2.5416,40.79,40.785,1.0,0.0,16.047,16.047,64.4,0
18372,2025-12-22,HM36,ProMar200-White-Quart,White,6A,quart,ProMar200,standard,3.0062,88.28,22.07,0.25,0.0154,29.825,7.456,64.4,0
18373,2025-12-22,HM36,SuperPaint-White-Gallon,White,6A,gallon,SuperPaint,standard,1.353,22.96,22.964,1.0,0.0222,17.359,17.359,64.4,0
18374,2025-12-22,HM43,Emerald-Red-Pail,Red,7B,pail_5gal,Emerald,complex,2.0799,8.74,43.695,5.0,0.0289,4.327,21.633,64.4,0
18375,2025-12-22,HM43,Duration-Red-Gallon,Red,7B,gallon,Duration,complex,1.5417,23.37,23.373,1.0,0.0201,15.472,15.472,64.4,0
18376,2025-12-22,HM43,Emerald-Red-Gallon,Red,7B,gallon,Emerald,complex,2.8465,48.5,48.499,1.0,0.0293,17.553,17.553,64.4,0
18377,2025-12-22,HM47,Duration-Red-Gallon,Red,7B,gallon,Duration,standard,1.8532,32.9,32.9,1.0,0.014,18.005,18.005,64.4,0
