date,line,hours_down,code
2026-02-24,HM56,1.095,OPERATOR
2026-02-25,HM01,0.877,ELEC
2026-02-25,HM12,0.559,MATERIAL
2026-02-25,HM13,3.655,ELEC
2026-02-25,HM14,2.851,OPERATOR
2026-02-25,HM16,0.561,ELEC
2026-02-25,HM20,0.875,MECH
2026-02-25,HM25,4.894,OPERATOR
2026-02-25,HM30,1.055,MATERIAL
2026-02-25,HM36,0.535,ELEC
2026-02-25,HM43,3.506,MECH
2026-02-25,HM47,0.849,MECH
2026-02-25,HM50,0.868,MECH
2026-02-25,HM56,0.468,ELEC
2026-02-26,HM01,0.627,OPERATOR
2026-02-26,HM12,0.263,ELEC
2026-02-26,HM13,1.66,MECH
2026-02-26,HM14,0.307,MECH
2026-02-26,HM16,0.811,MATERIAL
2026-02-26,HM20,0.907,OPERATOR
2026-02-26,HM25,0.361,MATERIAL
2026-02-26,HM30,0.406,MECH
2026-02-26,HM36,0.414,MECH
2026-02-26,HM43,1.237,MECH
2026-02-26,HM47,1.361,OPERATOR
2026-02-26,HM50,0.627,PLANNED_PM
2026-02-26,HM56,0.504,MATERIAL
2026-02-27,HM01,1.044,ELEC
2026-02-27,HM12,1.476,OPERATOR
2026-02-27,HM13,0.601,PLANNED_PM
2026-02-27,HM14,1.832,PLANNED_PM
2026-02-27,HM16,4.452,ELEC
2026-02-27,HM20,0.97,MECH
2026-02-27,HM25,1.737,PLANNED_PM
2026-02-27,HM30,0.338,MECH
2026-02-27,HM36,0.796,MECH
2026-02-27,HM43,1.022,MECH
2026-02-27,HM47,1.485,ELEC
2026-02-27,HM50,0.572,ELEC
2026-02-27,HM56,0.79,ELEC
2026-02-28,HM01,1.029,PLANNED_PM
2026-02-28,HM12,0.738,PLANNED_PM
2026-02-28,HM13,0.97,MATERIAL
2026-02-28,HM14,1.125,MECH
2026-02-28,HM16,0.716,ELEC
2026-02-28,HM20,1.007,OPERATOR
2026-02-28,HM25,1.549,MATERIAL
2026-02-28,HM30,0.717,MATERIAL
2026-02-28,HM36,1.311,ELEC
2026-02-28,HM43,0.671,ELEC
2026-02-28,HM47,0.479,OPERATOR
2026-02-28,HM50,2.682,ELEC
2026-02-28,HM56,0.461,MECH
2026-03-01,HM01,1.06,PLANNED_PM
2026-03-01,HM12,0.446,MECH
2026-03-01,HM13,0.423,OPERATOR
2026-03-01,HM14,1.218,PLANNED_PM
2026-03-01,HM16,0.248,PLANNED_PM
2026-03-01,HM20,0.822,OPERATOR
2026-03-01,HM25,1.001,OPERATOR
2026-03-01,HM30,1.193,ELEC
2026-03-01,HM36,0.587,PLANNED_PM
2026-03-01,HM43,0.941,OPERATOR
2026-03-01,HM47,4.582,OPERATOR
2026-03-01,HM50,0.905,MECH
2026-03-01,HM56,2.11,OPERATOR
2026-03-02,HM01,0.524,OPERATOR
2026-03-02,HM12,1.085,MATERIAL
2026-03-02,HM13,0.663,MECH
2026-03-02,HM14,1.142,PLANNED_PM
2026-03-02,HM16,0.175,MECH
2026-03-02,HM20,0.445,MECH
2026-03-02,HM25,1.05,PLANNED_PM
2026-03-02,HM30,2.54,MATERIAL
2026-03-02,HM36,1.338,MATERIAL
2026-03-02,HM43,0.505,MATERIAL
2026-03-02,HM47,1.508,PLANNED_PM
2026-03-02,HM50,0.495,PLANNED_PM
2026-03-02,HM56,0.906,OPERATOR
2026-03-03,HM01,4.485,OPERATOR
2026-03-03,HM12,1.457,MATERIAL
2026-03-03,HM13,1.243,MECH
2026-03-03,HM14,0.3,PLANNED_PM
2026-03-03,HM16,1.383,MECH
2026-03-03,HM20,0.96,MATERIAL
2026-03-03,HM25,1.09,OPERATOR
2026-03-03,HM30,0.698,OPERATOR
2026-03-03,HM36,1.634,MATERIAL
2026-03-03,HM43,0.307,ELEC
2026-03-03,HM47,0.78,ELEC
2026-03-03,HM50,0.826,MATERIAL
2026-03-03,HM56,1.86,OPERATOR
2026-03-04,HM01,0.683,ELEC
2026-03-04,HM12,1.271,PLANNED_PM
2026-03-04,HM13,0.383,MECH
2026-03-04,HM14,1.053,ELEC
2026-03-04,HM16,1.439,MECH
2026-03-04,HM20,0.252,OPERATOR
2026-03-04,HM25,0.55,OPERATOR
2026-03-04,HM30,0.153,ELEC
2026-03-04,HM36,0.607,MECH
2026-03-04,HM43,0.494,MECH
2026-03-04,HM47,1.59,OPERATOR
2026-03-04,HM50,0.489,MATERIAL
2026-03-04,HM56,0.475,MECH
2026-03-05,HM01,0.431,MATERIAL
2026-03-05,HM12,0.848,OPERATOR
2026-03-05,HM13,0.746,MECH
2026-03-05,HM14,1.483,ELEC
2026-03-05,HM16,2.895,ELEC
2026-03-05,HM20,0.514,PLANNED_PM
2026-03-05,HM25,0.851,OPERATOR
2026-03-05,HM30,0.974,ELEC
2026-03-05,HM36,0.596,ELEC
2026-03-05,HM43,1.372,MATERIAL
2026-03-05,HM47,1.242,MATERIAL
2026-03-05,HM50,0.344,OPERATOR
2026-03-05,HM56,0.976,MATERIAL
2026-03-06,HM01,2.661,PLANNED_PM
2026-03-06,HM12,0.74,MATERIAL
2026-03-06,HM13,0.273,MATERIAL
2026-03-06,HM14,0.526,OPERATOR
2026-03-06,HM16,0.956,MATERIAL
2026-03-06,HM20,1.841,OPERATOR
2026-03-06,HM25,0.929,ELEC
2026-03-06,HM30,0.417,OPERATOR
2026-03-06,HM36,0.933,MATERIAL
2026-03-06,HM43,0.71,PLANNED_PM
2026-03-06,HM47,1.364,OPERATOR
2026-03-06,HM50,0.616,OPERATOR
2026-03-06,HM56,1.034,ELEC
2026-03-07,HM01,6.064,OPERATOR
2026-03-07,HM12,0.9,OPERATOR
2026-03-07,HM13,0.387,MECH
2026-03-07,HM14,1.104,MATERIAL
2026-03-07,HM16,0.485,MATERIAL
2026-03-07,HM20,0.238,ELEC
2026-03-07,HM25,0.672,PLANNED_PM
2026-03-07,HM30,0.529,ELEC
2026-03-07,HM36,0.918,MECH
2026-03-07,HM43,1.511,MECH
2026-03-07,HM47,0.735,MATERIAL
2026-03-07,HM50,1.866,MECH
2026-03-07,HM56,0.579,OPERATOR
2026-03-08,HM01,1.048,ELEC
2026-03-08,HM12,0.702,OPERATOR
2026-03-08,HM13,0.451,ELEC
2026-03-08,HM14,1.407,OPERATOR
2026-03-08,HM16,1.709,MECH
2026-03-08,HM20,1.056,ELEC
2026-03-08,HM25,0.906,MECH
2026-03-08,HM30,0.771,MATERIAL
2026-03-08,HM36,0.798,OPERATOR
2026-03-08,HM43,0.221,MATERIAL
2026-03-08,HM47,6.327,MATERIAL
2026-03-08,HM50,0.999,MATERIAL
2026-03-08,HM56,0.566,MECH
2026-03-09,HM01,1.161,OPERATOR
2026-03-09,HM12,1.895,MECH
2026-03-09,HM13,0.736,MATERIAL
2026-03-09,HM14,0.884,PLANNED_PM
2026-03-09,HM16,0.756,ELEC
2026-03-09,HM20,0.71,MECH
2026-03-09,HM25,0.938,MECH
2026-03-09,HM30,1.997,OPERATOR
2026-03-09,HM36,2.232,ELEC
2026-03-09,HM43,0.778,PLANNED_PM
2026-03-09,HM47,1.118,OPERATOR
2026-03-09,HM50,0.685,MATERIAL
2026-03-09,HM56,1.273,ELEC
2026-03-10,HM01,0.491,ELEC
2026-03-10,HM12,0.457,OPERATOR
2026-03-10,HM13,0.624,PLANNED_PM
2026-03-10,HM14,0.549,OPERATOR
2026-03-10,HM16,0.748,OPERATOR
2026-03-10,HM20,1.102,MATERIAL
2026-03-10,HM25,2.532,ELEC
2026-03-10,HM30,1.034,MECH
2026-03-10,HM36,3.834,OPERATOR
2026-03-10,HM43,0.794,PLANNED_PM
2026-03-10,HM47,1.175,MATERIAL
2026-03-10,HM50,0.445,MATERIAL
2026-03-10,HM56,5.486,ELEC
2026-03-11,HM01,1.223,ELEC
2026-03-11,HM12,0.418,PLANNED_PM
2026-03-11,HM13,2.192,OPERATOR
2026-03-11,HM14,2.261,PLANNED_PM
2026-03-11,HM16,0.746,MECH
2026-03-11,HM20,0.852,MECH
2026-03-11,HM25,0.494,OPERATOR
2026-03-11,HM30,0.382,ELEC
2026-03-11,HM36,0.89,ELEC
2026-03-11,HM43,0.86,ELEC
2026-03-11,HM47,0.381,OPERATOR
2026-03-11,HM50,2.212,MECH
2026-03-11,HM56,0.419,ELEC
2026-03-12,HM01,0.76,PLANNED_PM
2026-03-12,HM12,5.941,MATERIAL
2026-03-12,HM13,0.761,OPERATOR
2026-03-12,HM14,0.884,ELEC
2026-03-12,HM16,0.903,MATERIAL
2026-03-12,HM20,0.853,MATERIAL
2026-03-12,HM25,0.423,PLANNED_PM
2026-03-12,HM30,0.782,OPERATOR
2026-03-12,HM36,1.377,PLANNED_PM
2026-03-12,HM43,3.256,MECH
2026-03-12,HM47,0.432,ELEC
2026-03-12,HM50,0.233,MECH
2026-03-12,HM56,0.763,PLANNED_PM
2026-03-13,HM01,4.466,MATERIAL
2026-03-13,HM12,0.598,MATERIAL
2026-03-13,HM13,0.798,OPERATOR
2026-03-13,HM14,2.323,ELEC
2026-03-13,HM16,0.272,PLANNED_PM
2026-03-13,HM20,0.801,MECH
2026-03-13,HM25,0.844,MECH
2026-03-13,HM30,0.645,OPERATOR
2026-03-13,HM36,1.298,MATERIAL
2026-03-13,HM43,0.451,PLANNED_PM
2026-03-13,HM47,0.984,MATERIAL
2026-03-13,HM50,0.981,OPERATOR
2026-03-13,HM56,0.583,PLANNED_PM
2026-03-14,HM01,6.343,PLANNED_PM
2026-03-14,HM12,0.554,OPERATOR
2026-03-14,HM13,0.655,ELEC
2026-03-14,HM14,1.153,OPERATOR
2026-03-14,HM16,0.597,ELEC
2026-03-14,HM20,6.49,MATERIAL
2026-03-14,HM25,0.543,ELEC
2026-03-14,HM30,0.642,MATERIAL
2026-03-14,HM36,0.418,PLANNED_PM
2026-03-14,HM43,0.773,MATERIAL
2026-03-14,HM47,0.762,MATERIAL
2026-03-14,HM50,6.152,ELEC
2026-03-14,HM56,0.6,PLANNED_PM
2026-03-15,HM01,1.271,ELEC
2026-03-15,HM12,0.877,MECH
2026-03-15,HM13,1.375,MATERIAL
2026-03-15,HM14,0.432,MATERIAL
2026-03-15,HM16,0.585,MECH
2026-03-15,HM20,3.427,MATERIAL
2026-03-15,HM25,0.476,MATERIAL
2026-03-15,HM30,0.998,MATERIAL
2026-03-15,HM36,1.367,MECH
2026-03-15,HM43,0.577,PLANNED_PM
2026-03-15,HM47,0.955,OPERATOR
2026-03-15,HM50,0.852,MATERIAL
2026-03-15,HM56,0.637,ELEC
2026-03-16,HM01,0.966,MATERIAL
2026-03-16,HM12,0.482,ELEC
2026-03-16,HM13,0.608,MECH
2026-03-16,HM14,1.034,MATERIAL
2026-03-16,HM16,0.352,PLANNED_PM
2026-03-16,HM20,3.48,PLANNED_PM
2026-03-16,HM25,0.513,MATERIAL
2026-03-16,HM30,2.207,PLANNED_PM
2026-03-16,HM36,0.675,MATERIAL
2026-03-16,HM43,1.262,ELEC
2026-03-16,HM47,2.068,MECH
2026-03-16,HM50,0.581,PLANNED_PM
2026-03-16,HM56,0.684,MATERIAL
2026-03-17,HM01,0.671,ELEC
2026-03-17,HM12,0.809,PLANNED_PM
2026-03-17,HM13,4.027,MECH
2026-03-17,HM14,1.183,MATERIAL
2026-03-17,HM16,3.945,MATERIAL
2026-03-17,HM20,0.488,ELEC
2026-03-17,HM25,0.814,PLANNED_PM
2026-03-17,HM30,1.031,MATERIAL
2026-03-17,HM36,0.687,MECH
2026-03-17,HM43,0.402,ELEC
2026-03-17,HM47,1.019,OPERATOR
2026-03-17,HM50,0.762,OPERATOR
2026-03-17,HM56,2.144,MECH
2026-03-18,HM01,0.733,PLANNED_PM
2026-03-18,HM12,0.889,OPERATOR
2026-03-18,HM13,2.685,MECH
2026-03-18,HM14,0.473,PLANNED_PM
2026-03-18,HM16,2.242,ELEC
2026-03-18,HM20,0.855,MATERIAL
2026-03-18,HM25,0.885,OPERATOR
2026-03-18,HM30,0.893,OPERATOR
2026-03-18,HM36,1.083,MECH
2026-03-18,HM43,0.94,MECH
2026-03-18,HM47,0.799,PLANNED_PM
2026-03-18,HM50,1.308,PLANNED_PM
2026-03-18,HM56,5.393,PLANNED_PM
2026-03-19,HM01,0.694,MECH
2026-03-19,HM12,0.701,MECH
2026-03-19,HM13,0.922,MECH
2026-03-19,HM14,0.637,MECH
2026-03-19,HM16,1.12,OPERATOR
2026-03-19,HM20,1.621,PLANNED_PM
2026-03-19,HM25,0.157,ELEC
2026-03-19,HM30,1.487,PLANNED_PM
2026-03-19,HM36,1.067,OPERATOR
2026-03-19,HM43,1.594,MECH
2026-03-19,HM47,0.664,OPERATOR
2026-03-19,HM50,1.008,PLANNED_PM
2026-03-19,HM56,0.605,PLANNED_PM
2026-03-20,HM01,1.203,ELEC
2026-03-20,HM12,0.306,OPERATOR
2026-03-20,HM13,1.681,MATERIAL
2026-03-20,HM14,0.766,PLANNED_PM
2026-03-20,HM16,0.432,MECH
2026-03-20,HM20,1.515,OPERATOR
2026-03-20,HM25,3.029,OPERATOR
2026-03-20,HM30,0.712,PLANNED_PM
2026-03-20,HM36,1.056,MATERIAL
2026-03-20,HM43,0.69,OPERATOR
2026-03-20,HM47,0.669,OPERATOR
2026-03-20,HM50,1.584,PLANNED_PM
2026-03-20,HM56,0.52,OPERATOR
2026-03-21,HM01,0.258,ELEC
2026-03-21,HM12,0.758,MECH
2026-03-21,HM13,3.958,MATERIAL
2026-03-21,HM14,0.583,MECH
2026-03-21,HM16,1.323,OPERATOR
2026-03-21,HM20,2.016,ELEC
2026-03-21,HM25,0.563,ELEC
2026-03-21,HM30,0.478,PLANNED_PM
2026-03-21,HM36,0.704,OPERATOR
2026-03-21,HM43,0.705,ELEC
2026-03-21,HM47,1.243,PLANNED_PM
2026-03-21,HM50,0.704,MATERIAL
2026-03-21,HM56,0.91,MECH
2026-03-22,HM01,2.559,MECH
2026-03-22,HM12,3.139,ELEC
2026-03-22,HM13,1.246,ELEC
2026-03-22,HM14,1.433,PLANNED_PM
2026-03-22,HM16,1.034,MATERIAL
2026-03-22,HM20,0.562,ELEC
2026-03-22,HM25,0.429,MATERIAL
2026-03-22,HM30,1.162,PLANNED_PM
2026-03-22,HM36,2.301,MECH
2026-03-22,HM43,3.785,MECH
2026-03-22,HM47,0.868,PLANNED_PM
2026-03-22,HM50,1.439,MATERIAL
2026-03-22,HM56,4.564,PLANNED_PM
2026-03-23,HM01,0.361,MATERIAL
2026-03-23,HM12,0.74,MECH
2026-03-23,HM13,1.178,PLANNED_PM
2026-03-23,HM14,0.772,PLANNED_PM
2026-03-23,HM16,0.779,ELEC
2026-03-23,HM20,1.131,PLANNED_PM
2026-03-23,HM25,1.123,MECH
2026-03-23,HM30,0.732,ELEC
2026-03-23,HM36,2.627,OPERATOR
2026-03-23,HM43,0.691,PLANNED_PM
2026-03-23,HM47,3.754,ELEC
2026-03-23,HM50,0.584,OPERATOR
2026-03-23,HM56,1.173,OPERATOR
2026-03-24,HM01,1.663,PLANNED_PM
2026-03-24,HM12,0.892,MATERIAL
2026-03-24,HM13,1.278,PLANNED_PM
2026-03-24,HM14,0.624,MECH
2026-03-24,HM16,3.583,ELEC
2026-03-24,HM20,0.703,PLANNED_PM
2026-03-24,HM25,0.382,ELEC
2026-03-24,HM30,0.873,MATERIAL
2026-03-24,HM36,1.39,ELEC
2026-03-24,HM43,1.083,ELEC
2026-03-24,HM47,0.743,OPERATOR
2026-03-24,HM50,1.341,PLANNED_PM
2026-03-24,HM56,0.792,OPERATOR
2026-03-25,HM01,0.352,PLANNED_PM
2026-03-25,HM12,0.917,OPERATOR
2026-03-25,HM13,1.545,MECH
2026-03-25,HM14,0.756,PLANNED_PM
2026-03-25,HM16,0.996,OPERATOR
2026-03-25,HM20,5.037,PLANNED_PM
2026-03-25,HM25,1.697,OPERATOR
2026-03-25,HM30,1.077,PLANNED_PM
2026-03-25,HM36,0.712,PLANNED_PM
2026-03-25,HM43,1.087,PLANNED_PM
2026-03-25,HM47,2.075,ELEC
2026-03-25,HM50,0.593,PLANNED_PM
2026-03-25,HM56,1.652,MATERIAL
2026-03-26,HM01,1.101,PLANNED_PM
2026-03-26,HM12,0.845,MATERIAL
2026-03-26,HM13,2.317,MECH
2026-03-26,HM14,2.063,MATERIAL
2026-03-26,HM16,0.834,MECH
2026-03-26,HM20,1.006,OPERATOR
2026-03-26,HM25,0.984,MATERIAL
2026-03-26,HM30,3.478,OPERATOR
2026-03-26,HM36,0.491,PLANNED_PM
2026-03-26,HM43,1.233,OPERATOR
2026-03-26,HM47,0.681,MATERIAL
2026-03-26,HM50,2.476,OPERATOR
2026-03-26,HM56,0.951,MATERIAL
2026-03-27,HM01,1.378,MATERIAL
2026-03-27,HM12,0.75,OPERATOR
2026-03-27,HM13,1.329,MECH
2026-03-27,HM14,1.22,ELEC
2026-03-27,HM16,0.942,MECH
2026-03-27,HM20,1.77,ELEC
2026-03-27,HM25,2.38,MATERIAL
2026-03-27,HM30,1.006,ELEC
2026-03-27,HM36,0.719,ELEC
2026-03-27,HM43,1.33,PLANNED_PM
2026-03-27,HM47,0.402,ELEC
2026-03-27,HM50,1.098,MECH
2026-03-27,HM56,2.161,MATERIAL
2026-03-28,HM01,1.189,ELEC
2026-03-28,HM12,0.952,OPERATOR
2026-03-28,HM13,0.686,MECH
2026-03-28,HM14,5.87,PLANNED_PM
2026-03-28,HM16,1.061,PLANNED_PM
2026-03-28,HM20,0.493,OPERATOR
2026-03-28,HM25,0.743,PLANNED_PM
2026-03-28,HM30,0.66,OPERATOR
2026-03-28,HM36,1.131,ELEC
2026-03-28,HM43,1.069,MATERIAL
2026-03-28,HM47,1.351,ELEC
2026-03-28,HM50,0.649,OPERATOR
2026-03-28,HM56,0.505,OPERATOR
2026-03-29,HM01,5.793,MATERIAL
2026-03-29,HM12,0.716,ELEC
2026-03-29,HM13,0.972,OPERATOR
2026-03-29,HM14,0.604,OPERATOR
2026-03-29,HM16,0.471,MATERIAL
2026-03-29,HM20,0.897,MATERIAL
2026-03-29,HM25,0.762,MATERIAL
2026-03-29,HM30,1.001,PLANNED_PM
2026-03-29,HM36,0.57,MECH
2026-03-29,HM43,3.348,PLANNED_PM
2026-03-29,HM47,0.927,MECH
2026-03-29,HM50,0.415,MECH
2026-03-29,HM56,1.283,MECH
2026-03-30,HM01,3.269,ELEC
2026-03-30,HM12,1.514,OPERATOR
2026-03-30,HM13,0.64,PLANNED_PM
2026-03-30,HM14,0.585,MATERIAL
2026-03-30,HM16,0.466,PLANNED_PM
2026-03-30,HM20,0.285,PLANNED_PM
2026-03-30,HM25,0.332,PLANNED_PM
2026-03-30,HM30,0.383,MATERIAL
2026-03-30,HM36,0.626,MECH
2026-03-30,HM43,1.486,ELEC
2026-03-30,HM47,0.388,OPERATOR
2026-03-30,HM50,1.35,PLANNED_PM
2026-03-30,HM56,1.836,MECH
2026-03-31,HM01,0.404,OPERATOR
2026-03-31,HM12,0.57,MECH
2026-03-31,HM13,1.11,PLANNED_PM
2026-03-31,HM14,0.323,MATERIAL
2026-03-31,HM16,0.461,PLANNED_PM
2026-03-31,HM20,1.456,OPERATOR
2026-03-31,HM25,1.019,MECH
2026-03-31,HM30,0.752,OPERATOR
2026-03-31,HM36,0.464,OPERATOR
2026-03-31,HM43,1.24,OPERATOR
2026-03-31,HM47,0.708,PLANNED_PM
2026-03-31,HM50,4.013,MECH
2026-03-31,HM56,0.86,OPERATOR
2026-04-01,HM01,1.859,ELEC
2026-04-01,HM12,0.884,MATERIAL
2026-04-01,HM13,0.445,MATERIAL
2026-04-01,HM14,0.761,PLANNED_PM
2026-04-01,HM16,1.248,PLANNED_PM
2026-04-01,HM20,0.725,ELEC
2026-04-01,HM25,0.606,ELEC
2026-04-01,HM30,1.347,MECH
2026-04-01,HM36,1.118,MATERIAL
2026-04-01,HM43,1.113,PLANNED_PM
2026-04-01,HM47,2.864,MATERIAL
2026-04-01,HM50,3.862,PLANNED_PM
2026-04-01,HM56,0.733,ELEC
2026-04-02,HM01,1.226,PLANNED_PM
2026-04-02,HM12,0.559,OPERATOR
2026-04-02,HM13,2.417,OPERATOR
2026-04-02,HM14,3.568,PLANNED_PM
2026-04-02,HM16,0.737,MECH
2026-04-02,HM20,0.663,PLANNED_PM
2026-04-02,HM25,2.305,ELEC
2026-04-02,HM30,0.709,PLANNED_PM
2026-04-02,HM36,1.197,PLANNED_PM
2026-04-02,HM43,1.296,MECH
2026-04-02,HM47,0.734,PLANNED_PM
2026-04-02,HM50,0.423,OPERATOR
2026-04-02,HM56,1.067,MATERIAL
2026-04-03,HM01,0.937,OPERATOR
2026-04-03,HM12,0.654,OPERATOR
2026-04-03,HM13,1.262,MECH
2026-04-03,HM14,0.538,OPERATOR
2026-04-03,HM16,0.462,ELEC
2026-04-03,HM20,1.684,ELEC
2026-04-03,HM25,0.725,PLANNED_PM
2026-04-03,HM30,0.621,OPERATOR
2026-04-03,HM36,0.171,OPERATOR
2026-04-03,HM43,0.618,MATERIAL
2026-04-03,HM47,0.536,ELEC
2026-04-03,HM50,1.115,PLANNED_PM
2026-04-03,HM56,1.751,PLANNED_PM
2026-04-04,HM01,3.682,MATERIAL
2026-04-04,HM12,0.515,MECH
2026-04-04,HM13,1.026,PLANNED_PM
2026-04-04,HM14,1.836,PLANNED_PM
2026-04-04,HM16,1.216,MECH
2026-04-04,HM20,0.247,PLANNED_PM
2026-04-04,HM25,0.537,OPERATOR
2026-04-04,HM30,0.607,OPERATOR
2026-04-04,HM36,0.403,PLANNED_PM
2026-04-04,HM43,1.104,MATERIAL
2026-04-04,HM47,1.164,OPERATOR
2026-04-04,HM50,0.691,PLANNED_PM
2026-04-04,HM56,0.355,PLANNED_PM
2026-04-05,HM01,2.076,MATERIAL
2026-04-05,HM12,0.961,ELEC
2026-04-05,HM13,0.796,PLANNED_PM
2026-04-05,HM14,0.52,MECH
2026-04-05,HM16,0.93,OPERATOR
2026-04-05,HM20,0.302,MECH
2026-04-05,HM25,0.803,ELEC
2026-04-05,HM30,1.389,OPERATOR
2026-04-05,HM36,1.433,OPERATOR
2026-04-05,HM43,1.16,MATERIAL
2026-04-05,HM47,0.933,OPERATOR
2026-04-05,HM50,1.648,PLANNED_PM
2026-04-05,HM56,0.605,MECH
2026-04-06,HM01,0.852,OPERATOR
2026-04-06,HM12,0.869,MECH
2026-04-06,HM13,1.436,OPERATOR
2026-04-06,HM14,0.965,MECH
2026-04-06,HM16,0.489,MECH
2026-04-06,HM20,0.329,ELEC
2026-04-06,HM25,0.881,MECH
2026-04-06,HM30,2.107,ELEC
2026-04-06,HM36,1.236,ELEC
2026-04-06,HM43,1.121,ELEC
2026-04-06,HM47,1.223,ELEC
2026-04-06,HM50,0.665,MECH
2026-04-06,HM56,0.575,PLANNED_PM
2026-04-07,HM01,2.027,OPERATOR
2026-04-07,HM12,1.707,MATERIAL
2026-04-07,HM13,0.968,MECH
2026-04-07,HM14,1.693,MATERIAL
2026-04-07,HM16,0.384,MATERIAL
2026-04-07,HM20,0.745,MATERIAL
2026-04-07,HM25,1.414,MATERIAL
2026-04-07,HM30,0.989,MATERIAL
2026-04-07,HM36,0.423,ELEC
2026-04-07,HM43,0.499,OPERATOR
2026-04-07,HM47,0.737,MATERIAL
2026-04-07,HM50,1.069,OPERATOR
2026-04-07,HM56,1.604,OPERATOR
2026-04-08,HM01,1.172,OPERATOR
2026-04-08,HM12,1.104,OPERATOR
2026-04-08,HM13,0.659,MECH
2026-04-08,HM14,0.437,MATERIAL
2026-04-08,HM16,1.471,OPERATOR
2026-04-08,HM20,1.323,MECH
2026-04-08,HM25,0.475,OPERATOR
2026-04-08,HM30,1.368,MATERIAL
2026-04-08,HM36,0.905,OPERATOR
2026-04-08,HM43,0.787,MECH
2026-04-08,HM47,0.565,OPERATOR
2026-04-08,HM50,0.531,MECH
2026-04-08,HM56,7.198,MECH
2026-04-09,HM01,0.685,ELEC
2026-04-09,HM12,0.734,MECH
2026-04-09,HM13,0.867,MATERIAL
2026-04-09,HM14,0.621,ELEC
2026-04-09,HM16,0.881,MECH
2026-04-09,HM20,1.03,MECH
2026-04-09,HM25,1.042,MECH
2026-04-09,HM30,0.923,MATERIAL
2026-04-09,HM36,0.37,PLANNED_PM
2026-04-09,HM43,0.826,OPERATOR
2026-04-09,HM47,0.675,MATERIAL
2026-04-09,HM50,0.811,PLANNED_PM
2026-04-09,HM56,0.736,OPERATOR
2026-04-10,HM01,1.237,ELEC
2026-04-10,HM12,1.224,MECH
2026-04-10,HM13,0.474,OPERATOR
2026-04-10,HM14,0.699,MATERIAL
2026-04-10,HM16,0.245,MECH
2026-04-10,HM20,0.592,MATERIAL
2026-04-10,HM25,5.391,ELEC
2026-04-10,HM30,1.07,PLANNED_PM
2026-04-10,HM36,1.136,OPERATOR
2026-04-10,HM43,0.878,OPERATOR
2026-04-10,HM47,0.81,OPERATOR
2026-04-10,HM50,0.575,OPERATOR
2026-04-10,HM56,0.393,MECH
2026-04-11,HM01,0.611,OPERATOR
2026-04-11,HM12,4.509,PLANNED_PM
2026-04-11,HM13,0.453,MECH
2026-04-11,HM14,1.559,OPERATOR
2026-04-11,HM16,1.088,MECH
2026-04-11,HM20,0.888,MECH
2026-04-11,HM25,0.549,ELEC
2026-04-11,HM30,0.338,OPERATOR
2026-04-11,HM36,1.556,OPERATOR
2026-04-11,HM43,0.727,MATERIAL
2026-04-11,HM47,1.657,MATERIAL
2026-04-11,HM50,3.89,OPERATOR
2026-04-11,HM56,1.494,OPERATOR
2026-04-12,HM01,0.528,PLANNED_PM
2026-04-12,HM12,1.05,OPERATOR
2026-04-12,HM13,2.389,MATERIAL
2026-04-12,HM14,0.557,OPERATOR
2026-04-12,HM16,0.903,ELEC
2026-04-12,HM20,1.08,PLANNED_PM
2026-04-12,HM25,0.436,OPERATOR
2026-04-12,HM30,1.982,OPERATOR
2026-04-12,HM36,2.059,OPERATOR
2026-04-12,HM43,2.682,PLANNED_PM
2026-04-12,HM47,0.977,OPERATOR
2026-04-12,HM50,1.719,MATERIAL
2026-04-12,HM56,0.969,MATERIAL
2026-04-13,HM01,1.07,PLANNED_PM
2026-04-13,HM12,6.355,MATERIAL
2026-04-13,HM13,0.527,OPERATOR
2026-04-13,HM14,1.569,OPERATOR
2026-04-13,HM16,0.7,PLANNED_PM
2026-04-13,HM20,0.532,ELEC
2026-04-13,HM25,0.443,MATERIAL
2026-04-13,HM30,1.191,MECH
2026-04-13,HM36,0.559,PLANNED_PM
2026-04-13,HM43,1.161,PLANNED_PM
2026-04-13,HM47,1.266,MECH
2026-04-13,HM50,0.665,OPERATOR
2026-04-13,HM56,2.233,ELEC
2026-04-14,HM01,1.402,ELEC
2026-04-14,HM12,0.22,OPERATOR
2026-04-14,HM13,0.548,MECH
2026-04-14,HM14,0.381,ELEC
2026-04-14,HM16,2.346,MATERIAL
2026-04-14,HM20,0.352,MECH
2026-04-14,HM25,2.471,ELEC
2026-04-14,HM30,2.542,MATERIAL
2026-04-14,HM36,0.577,MATERIAL
2026-04-14,HM43,0.632,OPERATOR
2026-04-14,HM47,1.904,MECH
2026-04-14,HM50,1.091,MATERIAL
2026-04-14,HM56,0.636,MATERIAL
2026-04-15,HM01,1.097,ELEC
2026-04-15,HM12,0.677,ELEC
2026-04-15,HM13,1.549,MECH
2026-04-15,HM14,0.666,ELEC
2026-04-15,HM16,0.402,MECH
2026-04-15,HM20,0.417,MATERIAL
2026-04-15,HM25,0.569,PLANNED_PM
2026-04-15,HM30,4.917,MECH
2026-04-15,HM36,6.466,MATERIAL
2026-04-15,HM43,0.663,MECH
2026-04-15,HM47,0.774,MECH
2026-04-15,HM50,0.814,PLANNED_PM
2026-04-15,HM56,4.751,ELEC
2026-04-16,HM01,0.511,MATERIAL
