date,line,hours_planned,hours_down,chg_hours,sanitation_hours,break_hours
2026-02-03,HM13,24.0,0.392,1.923,0.468,1.5
2026-02-03,HM14,24.0,0.426,3.912,0.414,1.5
2026-02-03,HM16,24.0,1.051,2.484,1.114,1.5
2026-02-03,HM20,24.0,1.746,2.168,0.546,1.5
2026-02-03,HM25,24.0,1.026,1.04,0.482,1.5
2026-02-03,HM30,24.0,0.855,0.431,0.263,1.5
2026-02-03,HM36,24.0,0.361,1.145,0.963,1.5
2026-02-03,HM43,24.0,0.574,1.969,0.842,1.5
2026-02-03,HM47,24.0,1.872,0.87,0.357,1.5
2026-02-03,HM50,24.0,6.437,1.662,0.405,1.5
2026-02-03,HM56,24.0,0.452,1.093,0.36,1.5
2026-02-04,HM01,24.0,0.875,0.651,0.426,1.5
2026-02-04,HM12,24.0,1.357,1.927,0.564,1.5
2026-02-04,HM13,24.0,1.134,4.301,0.38,1.5
2026-02-04,HM14,24.0,0.791,1.469,0.958,1.5
2026-02-04,HM16,24.0,0.844,2.341,0.172,1.5
2026-02-04,HM20,24.0,0.416,6.193,0.299,1.5
2026-02-04,HM25,24.0,3.269,2.865,0.493,1.5
2026-02-04,HM30,24.0,3.492,2.968,0.388,1.5
2026-02-04,HM36,24.0,1.392,2.058,0.544,1.5
2026-02-04,HM43,24.0,1.405,2.93,0.282,1.5
2026-02-04,HM47,24.0,2.787,3.566,0.544,1.5
2026-02-04,HM50,24.0,0.708,0.0,0.615,1.5
2026-02-04,HM56,24.0,1.085,0.79,0.392,1.5
2026-02-05,HM01,24.0,0.586,4.0,0.477,1.5
2026-02-05,HM12,24.0,0.533,1.864,0.616,1.5
2026-02-05,HM13,24.0,0.949,0.393,0.453,1.5
2026-02-05,HM14,24.0,2.683,2.421,0.309,1.5
2026-02-05,HM16,24.0,0.539,1.861,0.63,1.5
2026-02-05,HM20,24.0,0.718,1.527,0.239,1.5
2026-02-05,HM25,24.0,0.932,0.69,0.79,1.5
2026-02-05,HM30,24.0,1.605,2.458,1.06,1.5
2026-02-05,HM36,24.0,5.559,5.381,0.374,1.5
2026-02-05,HM43,24.0,0.791,0.822,0.582,1.5
2026-02-05,HM47,24.0,0.567,0.833,0.405,1.5
2026-02-05,HM50,24.0,0.595,1.643,0.427,1.5
2026-02-05,HM56,24.0,1.215,1.852,0.68,1.5
2026-02-06,HM01,24.0,0.96,1.238,0.623,1.5
2026-02-06,HM12,24.0,1.176,1.504,0.486,1.5
2026-02-06,HM13,24.0,1.767,2.952,0.596,1.5
2026-02-06,HM14,24.0,1.559,4.974,0.317,1.5
2026-02-06,HM16,24.0,0.736,4.735,0.346,1.5
2026-02-06,HM20,24.0,0.942,1.288,0.677,1.5
2026-02-06,HM25,24.0,1.29,2.377,0.865,1.5
2026-02-06,HM30,24.0,0.647,1.757,0.564,1.5
2026-02-06,HM36,24.0,0.341,3.549,0.318,1.5
2026-02-06,HM43,24.0,3.183,2.508,0.329,1.5
2026-02-06,HM47,24.0,0.388,0.618,0.279,1.5
2026-02-06,HM50,24.0,2.435,0.0,0.557,1.5
2026-02-06,HM56,24.0,0.563,0.346,0.239,1.5
2026-02-07,HM01,24.0,0.899,1.068,0.791,1.0
2026-02-07,HM12,24.0,0.888,7.196,0.217,1.0
2026-02-07,HM13,24.0,1.593,1.417,0.805,1.0
2026-02-07,HM14,24.0,1.808,1.899,0.581,1.0
2026-02-07,HM16,24.0,1.179,5.577,0.251,1.0
2026-02-07,HM20,24.0,0.712,0.362,0.435,1.0
2026-02-07,HM25,24.0,0.7,0.727,0.345,1.0
2026-02-07,HM30,24.0,0.707,6.417,0.315,1.0
2026-02-07,HM36,24.0,1.501,0.307,0.182,1.0
2026-02-07,HM43,24.0,1.309,1.073,0.464,1.0
2026-02-07,HM47,24.0,0.429,1.523,0.295,1.0
2026-02-07,HM50,24.0,1.326,0.0,0.712,1.0
2026-02-07,HM56,24.0,0.508,0.205,0.553,1.0
2026-02-08,HM01,24.0,0.487,2.981,0.309,1.0
2026-02-08,HM12,24.0,1.521,1.824,0.451,1.0
2026-02-08,HM13,24.0,0.679,2.149,0.44,1.0
2026-02-08,HM14,24.0,0.635,3.744,0.594,1.0
2026-02-08,HM16,24.0,0.417,1.234,0.822,1.0
2026-02-08,HM20,24.0,1.702,2.801,0.441,1.0
2026-02-08,HM25,24.0,0.991,1.574,0.279,1.0
2026-02-08,HM30,24.0,0.507,4.626,1.036,1.0
2026-02-08,HM36,24.0,0.517,1.089,0.565,1.0
2026-02-08,HM43,24.0,1.792,2.899,0.788,1.0
2026-02-08,HM47,24.0,2.834,2.039,0.586,1.0
2026-02-08,HM50,24.0,0.536,0.556,0.567,1.0
2026-02-08,HM56,24.0,0.612,1.073,0.239,1.0
2026-02-09,HM01,24.0,0.554,1.565,0.429,1.5
2026-02-09,HM12,24.0,0.58,4.748,0.618,1.5
2026-02-09,HM13,24.0,1.019,7.2,0.634,1.5
2026-02-09,HM14,24.0,0.413,1.31,0.796,1.5
2026-02-09,HM16,24.0,0.777,1.135,0.456,1.5
2026-02-09,HM20,24.0,0.872,2.696,0.546,1.5
2026-02-09,HM25,24.0,1.104,0.826,0.933,1.5
2026-02-09,HM30,24.0,1.025,3.996,0.583,1.5
2026-02-09,HM36,24.0,0.842,0.0,0.408,1.5
2026-02-09,HM43,24.0,0.804,5.526,0.611,1.5
2026-02-09,HM47,24.0,1.697,1.017,0.854,1.5
2026-02-09,HM50,24.0,0.695,2.689,0.66,1.5
2026-02-09,HM56,24.0,0.545,1.561,0.521,1.5
2026-02-10,HM01,24.0,0.998,1.543,0.259,1.5
2026-02-10,HM12,24.0,1.184,2.739,0.374,1.5
2026-02-10,HM13,24.0,1.197,0.0,1.055,1.5
2026-02-10,HM14,24.0,0.831,2.319,0.299,1.5
2026-02-10,HM16,24.0,1.077,1.218,0.305,1.5
2026-02-10,HM20,24.0,0.716,0.375,0.298,1.5
2026-02-10,HM25,24.0,0.461,0.55,0.908,1.5
2026-02-10,HM30,24.0,1.002,0.841,0.939,1.5
2026-02-10,HM36,24.0,1.518,0.784,0.848,1.5
2026-02-10,HM43,24.0,1.193,1.14,0.674,1.5
2026-02-10,HM47,24.0,1.163,2.118,0.556,1.5
2026-02-10,HM50,24.0,0.326,1.006,0.38,1.5
2026-02-10,HM56,24.0,0.45,0.0,0.667,1.5
2026-02-11,HM01,24.0,0.459,1.669,0.62,1.5
2026-02-11,HM12,24.0,1.635,2.277,0.381,1.5
2026-02-11,HM13,24.0,1.213,2.083,0.664,1.5
2026-02-11,HM14,24.0,1.62,3.526,0.432,1.5
2026-02-11,HM16,24.0,0.952,1.144,0.364,1.5
2026-02-11,HM20,24.0,1.196,0.429,0.315,1.5
2026-02-11,HM25,24.0,0.805,1.426,0.277,1.5
2026-02-11,HM30,24.0,0.786,3.197,0.461,1.5
2026-02-11,HM36,24.0,0.726,1.125,0.632,1.5
2026-02-11,HM43,24.0,1.373,2.474,0.574,1.5
2026-02-11,HM47,24.0,1.523,0.982,0.392,1.5
2026-02-11,HM50,24.0,6.031,0.817,0.72,1.5
2026-02-11,HM56,24.0,0.456,5.046,0.479,1.5
2026-02-12,HM01,24.0,0.888,0.854,0.662,1.5
2026-02-12,HM12,24.0,0.384,1.866,0.366,1.5
2026-02-12,HM13,24.0,1.041,1.511,0.462,1.5
2026-02-12,HM14,24.0,0.897,1.675,0.346,1.5
2026-02-12,HM16,24.0,1.211,1.12,0.504,1.5
2026-02-12,HM20,24.0,1.203,0.0,0.454,1.5
2026-02-12,HM25,24.0,0.854,2.465,0.523,1.5
2026-02-12,HM30,24.0,0.363,1.34,0.571,1.5
2026-02-12,HM36,24.0,0.775,1.132,0.241,1.5
2026-02-12,HM43,24.0,0.306,0.0,0.755,1.5
2026-02-12,HM47,24.0,1.565,1.616,0.37,1.5
2026-02-12,HM50,24.0,1.615,0.438,0.618,1.5
2026-02-12,HM56,24.0,0.819,0.0,0.538,1.5
2026-02-13,HM01,24.0,5.439,0.0,0.515,1.5
2026-02-13,HM12,24.0,1.147,1.573,0.582,1.5
2026-02-13,HM13,24.0,0.99,2.83,0.591,1.5
2026-02-13,HM14,24.0,2.83,1.5,0.433,1.5
2026-02-13,HM16,24.0,1.355,1.177,0.717,1.5
2026-02-13,HM20,24.0,1.014,1.773,0.384,1.5
2026-02-13,HM25,24.0,0.614,1.073,0.649,1.5
2026-02-13,HM30,24.0,1.61,0.0,0.572,1.5
2026-02-13,HM36,24.0,1.501,2.575,0.57,1.5
2026-02-13,HM43,24.0,0.623,0.983,0.363,1.5
2026-02-13,HM47,24.0,0.48,1.26,0.606,1.5
2026-02-13,HM50,24.0,1.107,0.0,0.599,1.5
2026-02-13,HM56,24.0,1.681,2.368,0.503,1.5
2026-02-14,HM01,24.0,0.319,1.447,0.351,1.0
2026-02-14,HM12,24.0,0.984,0.688,0.298,1.0
2026-02-14,HM13,24.0,1.149,1.402,0.498,1.0
2026-02-14,HM14,24.0,0.95,1.138,0.582,1.0
2026-02-14,HM16,24.0,1.422,2.845,0.291,1.0
2026-02-14,HM20,24.0,0.93,0.955,0.447,1.0
2026-02-14,HM25,24.0,0.983,4.289,0.714,1.0
2026-02-14,HM30,24.0,2.998,0.414,0.581,1.0
2026-02-14,HM36,24.0,0.642,2.007,0.534,1.0
2026-02-14,HM43,24.0,0.677,0.387,0.623,1.0
2026-02-14,HM47,24.0,0.519,2.219,0.829,1.0
2026-02-14,HM50,24.0,0.77,0.0,0.469,1.0
2026-02-14,HM56,24.0,3.467,1.348,0.572,1.0
2026-02-15,HM01,24.0,1.186,1.134,0.462,1.0
2026-02-15,HM12,24.0,0.531,0.0,0.464,1.0
2026-02-15,HM13,24.0,0.455,1.617,0.707,1.0
2026-02-15,HM14,24.0,2.472,1.094,0.724,1.0
2026-02-15,HM16,24.0,0.996,0.228,0.763,1.0
2026-02-15,HM20,24.0,0.461,1.631,0.155,1.0
2026-02-15,HM25,24.0,0.89,0.432,0.308,1.0
2026-02-15,HM30,24.0,0.994,3.961,0.769,1.0
2026-02-15,HM36,24.0,0.744,4.514,0.447,1.0
2026-02-15,HM43,24.0,0.286,2.736,0.342,1.0
2026-02-15,HM47,24.0,1.063,1.024,0.527,1.0
2026-02-15,HM50,24.0,0.788,1.865,0.55,1.0
2026-02-15,HM56,24.0,2.657,0.671,0.925,1.0
2026-02-16,HM01,24.0,0.539,1.161,0.704,1.5
2026-02-16,HM12,24.0,1.476,1.068,0.388,1.5
2026-02-16,HM13,24.0,1.308,1.417,0.347,1.5
2026-02-16,HM14,24.0,1.793,2.303,0.347,1.5
2026-02-16,HM16,24.0,2.183,2.011,0.379,1.5
2026-02-16,HM20,24.0,0.664,0.597,0.427,1.5
2026-02-16,HM25,24.0,0.623,0.167,0.393,1.5
2026-02-16,HM30,24.0,0.832,0.435,0.334,1.5
2026-02-16,HM36,24.0,0.388,1.736,0.411,1.5
2026-02-16,HM43,24.0,1.463,0.688,0.345,1.5
2026-02-16,HM47,24.0,2.662,3.175,0.987,1.5
2026-02-16,HM50,24.0,0.539,0.594,0.451,1.5
2026-02-16,HM56,24.0,1.23,2.009,0.367,1.5
2026-02-17,HM01,24.0,0.767,2.557,0.378,1.5
2026-02-17,HM12,24.0,0.724,7.2,0.272,1.5
2026-02-17,HM13,24.0,1.174,5.286,0.806,1.5
2026-02-17,HM14,24.0,0.945,1.759,0.43,1.5
2026-02-17,HM16,24.0,1.037,0.749,0.351,1.5
2026-02-17,HM20,24.0,1.272,0.621,0.342,1.5
2026-02-17,HM25,24.0,3.578,2.097,0.384,1.5
2026-02-17,HM30,24.0,1.257,2.077,0.556,1.5
2026-02-17,HM36,24.0,0.433,1.251,0.681,1.5
2026-02-17,HM43,24.0,1.832,1.588,0.248,1.5
2026-02-17,HM47,24.0,7.955,1.789,0.672,1.5
2026-02-17,HM50,24.0,0.299,2.317,0.329,1.5
2026-02-17,HM56,24.0,0.816,4.111,0.412,1.5
2026-02-18,HM01,24.0,0.959,1.951,0.643,1.5
2026-02-18,HM12,24.0,1.397,2.55,0.317,1.5
2026-02-18,HM13,24.0,3.549,0.0,1.051,1.5
2026-02-18,HM14,24.0,0.811,2.957,0.791,1.5
2026-02-18,HM16,24.0,0.543,3.903,0.385,1.5
2026-02-18,HM20,24.0,0.787,2.801,0.248,1.5
2026-02-18,HM25,24.0,0.438,2.535,0.4,1.5
2026-02-18,HM30,24.0,1.318,4.0,0.582,1.5
2026-02-18,HM36,24.0,2.069,2.454,0.331,1.5
2026-02-18,HM43,24.0,1.176,1.722,0.315,1.5
2026-02-18,HM47,24.0,1.65,0.958,0.441,1.5
2026-02-18,HM50,24.0,0.569,0.464,0.332,1.5
2026-02-18,HM56,24.0,0.846,0.45,0.446,1.5
2026-02-19,HM01,24.0,0.42,4.522,0.822,1.5
2026-02-19,HM12,24.0,0.989,2.55,0.344,1.5
2026-02-19,HM13,24.0,1.328,5.174,0.52,1.5
2026-02-19,HM14,24.0,1.157,5.204,0.779,1.5
2026-02-19,HM16,24.0,0.506,0.463,0.585,1.5
2026-02-19,HM20,24.0,1.184,5.12,0.441,1.5
2026-02-19,HM25,24.0,0.477,1.369,0.735,1.5
2026-02-19,HM30,24.0,4.626,2.839,0.612,1.5
2026-02-19,HM36,24.0,1.15,2.06,0.354,1.5
2026-02-19,HM43,24.0,5.473,2.428,0.423,1.5
2026-02-19,HM47,24.0,0.608,1.297,0.282,1.5
2026-02-19,HM50,24.0,0.659,0.0,0.425,1.5
2026-02-19,HM56,24.0,0.797,1.884,0.51,1.5
2026-02-20,HM01,24.0,0.942,0.867,0.633,1.5
2026-02-20,HM12,24.0,0.582,1.439,0.525,1.5
2026-02-20,HM13,24.0,0.478,1.84,0.576,1.5
2026-02-20,HM14,24.0,0.904,1.269,0.589,1.5
2026-02-20,HM16,24.0,1.001,1.619,0.432,1.5
2026-02-20,HM20,24.0,0.984,1.789,0.36,1.5
2026-02-20,HM25,24.0,0.7,7.2,0.616,1.5
2026-02-20,HM30,24.0,3.927,2.092,1.053,1.5
2026-02-20,HM36,24.0,2.774,4.615,0.589,1.5
2026-02-20,HM43,24.0,0.401,0.83,0.537,1.5
2026-02-20,HM47,24.0,0.181,1.33,0.51,1.5
2026-02-20,HM50,24.0,0.811,0.314,0.385,1.5
2026-02-20,HM56,24.0,0.42,2.217,0.523,1.5
2026-02-21,HM01,24.0,0.898,1.883,0.793,1.0
2026-02-21,HM12,24.0,0.65,1.307,0.399,1.0
2026-02-21,HM13,24.0,4.343,0.743,0.587,1.0
2026-02-21,HM14,24.0,2.294,1.479,0.492,1.0
2026-02-21,HM16,24.0,0.711,3.752,0.438,1.0
2026-02-21,HM20,24.0,0.641,0.36,0.909,1.0
2026-02-21,HM25,24.0,2.688,1.233,0.403,1.0
2026-02-21,HM30,24.0,1.336,1.842,0.653,1.0
2026-02-21,HM36,24.0,0.561,3.312,0.611,1.0
2026-02-21,HM43,24.0,1.821,2.881,0.395,1.0
2026-02-21,HM47,24.0,0.63,1.923,0.634,1.0
2026-02-21,HM50,24.0,0.679,0.757,0.289,1.0
2026-02-21,HM56,24.0,0.298,2.546,0.613,1.0
2026-02-22,HM01,24.0,0.268,0.45,0.193,1.0
2026-02-22,HM12,24.0,0.952,1.46,0.358,1.0
2026-02-22,HM13,24.0,0.857,1.71,0.308,1.0
2026-02-22,HM14,24.0,0.745,1.836,0.651,1.0
2026-02-22,HM16,24.0,0.815,2.414,0.725,1.0
2026-02-22,HM20,24.0,0.58,1.122,0.88,1.0
2026-02-22,HM25,24.0,0.766,0.458,0.468,1.0
2026-02-22,HM30,24.0,1.057,0.0,0.61,1.0
2026-02-22,HM36,24.0,1.281,1.905,0.278,1.0
2026-02-22,HM43,24.0,0.733,1.801,0.539,1.0
2026-02-22,HM47,24.0,0.582,1.859,0.411,1.0
2026-02-22,HM50,24.0,0.697,0.658,0.377,1.0
2026-02-22,HM56,24.0,2.126,2.771,0.534,1.0
2026-02-23,HM01,24.0,0.509,1.5,0.584,1.5
2026-02-23,HM12,24.0,0.772,0.718,0.401,1.5
2026-02-23,HM13,24.0,0.752,2.144,0.659,1.5
2026-02-23,HM14,24.0,0.531,3.167,0.718,1.5
2026-02-23,HM16,24.0,1.963,2.143,0.522,1.5
2026-02-23,HM20,24.0,0.701,3.695,0.372,1.5
2026-02-23,HM25,24.0,0.943,1.514,0.783,1.5
2026-02-23,HM30,24.0,2.027,0.673,0.799,1.5
2026-02-23,HM36,24.0,5.884,6.849,0.499,1.5
2026-02-23,HM43,24.0,4.964,2.417,0.898,1.5
2026-02-23,HM47,24.0,0.891,1.535,0.356,1.5
2026-02-23,HM50,24.0,0.553,1.505,0.318,1.5
2026-02-23,HM56,24.0,0.858,0.571,0.428,1.5
2026-02-24,HM01,24.0,1.377,2.062,0.728,1.5
2026-02-24,HM12,24.0,0.667,0.371,0.503,1.5
2026-02-24,HM13,24.0,0.717,5.038,0.241,1.5
2026-02-24,HM14,24.0,0.551,2.717,1.441,1.5
2026-02-24,HM16,24.0,0.769,0.999,0.396,1.5
2026-02-24,HM20,24.0,0.84,3.766,0.873,1.5
2026-02-24,HM25,24.0,0.902,0.667,0.653,1.5
2026-02-24,HM30,24.0,1.156,7.2,0.298,1.5
2026-02-24,HM36,24.0,0.748,0.954,0.646,1.5
2026-02-24,HM43,24.0,6.048,4.286,0.378,1.5
2026-02-24,HM47,24.0,0.745,0.58,0.558,1.5
2026-02-24,HM50,24.0,0.46,1.154,0.484,1.5
2026-02-24,HM56,24.0,1.095,4.35,0.188,1.5
2026-02-25,HM01,24.0,0.877,2.99,0.887,1.5
2026-02-25,HM12,24.0,0.559,4.162,0.464,1.5
2026-02-25,HM13,24.0,3.655,0.0,0.622,1.5
2026-02-25,HM14,24.0,2.851,3.378,0.362,1.5
2026-02-25,HM16,24.0,0.561,1.17,0.833,1.5
2026-02-25,HM20,24.0,0.875,0.57,0.839,1.5
2026-02-25,HM25,24.0,4.894,0.0,0.666,1.5
2026-02-25,HM30,24.0,1.055,2.349,0.962,1.5
2026-02-25,HM36,24.0,0.535,0.253,0.262,1.5
2026-02-25,HM43,24.0,3.506,2.953,0.654,1.5
2026-02-25,HM47,24.0,0.849,4.487,0.368,1.5
2026-02-25,HM50,24.0,0.868,1.529,0.513,1.5
2026-02-25,HM56,24.0,0.468,5.103,0.504,1.5
2026-02-26,HM01,24.0,0.627,1.777,0.336,1.5
2026-02-26,HM12,24.0,0.263,2.015,0.692,1.5
2026-02-26,HM13,24.0,1.66,0.439,0.227,1.5
2026-02-26,HM14,24.0,0.307,1.235,0.957,1.5
2026-02-26,HM16,24.0,0.811,1.452,0.775,1.5
2026-02-26,HM20,24.0,0.907,2.35,0.71,1.5
2026-02-26,HM25,24.0,0.361,2.896,0.205,1.5
2026-02-26,HM30,24.0,0.406,1.045,0.489,1.5
2026-02-26,HM36,24.0,0.414,1.891,0.39,1.5
2026-02-26,HM43,24.0,1.237,0.86,0.344,1.5
2026-02-26,HM47,24.0,1.361,1.421,0.273,1.5
2026-02-26,HM50,24.0,0.627,0.526,0.502,1.5
2026-02-26,HM56,24.0,0.504,0.92,0.282,1.5
2026-02-27,HM01,24.0,1.044,2.09,0.962,1.5
2026-02-27,HM12,24.0,1.476,0.475,0.412,1.5
2026-02-27,HM13,24.0,0.601,1.042,0.797,1.5
2026-02-27,HM14,24.0,1.832,5.879,0.336,1.5
2026-02-27,HM16,24.0,4.452,2.208,0.82,1.5
2026-02-27,HM20,24.0,0.97,0.828,0.355,1.5
2026-02-27,HM25,24.0,1.737,1.542,0.6,1.5
2026-02-27,HM30,24.0,0.338,2.154,0.468,1.5
2026-02-27,HM36,24.0,0.796,2.719,0.77,1.5
2026-02-27,HM43,24.0,1.022,0.893,0.414,1.5
2026-02-27,HM47,24.0,1.485,1.565,0.512,1.5
2026-02-27,HM50,24.0,0.572,4.007,0.625,1.5
2026-02-27,HM56,24.0,0.79,3.073,0.364,1.5
2026-02-28,HM01,24.0,1.029,1.695,0.245,1.0
2026-02-28,HM12,24.0,0.738,1.441,0.372,1.0
2026-02-28,HM13,24.0,0.97,2.077,0.573,1.0
2026-02-28,HM14,24.0,1.125,2.863,0.311,1.0
2026-02-28,HM16,24.0,0.716,2.981,0.308,1.0
2026-02-28,HM20,24.0,1.007,0.279,0.519,1.0
2026-02-28,HM25,24.0,1.549,0.969,0.263,1.0
2026-02-28,HM30,24.0,0.717,0.472,0.444,1.0
2026-02-28,HM36,24.0,1.311,1.288,0.662,1.0
2026-02-28,HM43,24.0,0.671,0.478,0.937,1.0
2026-02-28,HM47,24.0,0.479,2.112,0.449,1.0
2026-02-28,HM50,24.0,2.682,1.745,1.401,1.0
2026-02-28,HM56,24.0,0.461,1.576,0.802,1.0
2026-03-01,HM01,24.0,1.06,0.483,0.562,1.0
2026-03-01,HM12,24.0,0.446,2.882,0.497,1.0
2026-03-01,HM13,24.0,0.423,7.2,0.624,1.0
2026-03-01,HM14,24.0,1.218,0.844,0.738,1.0
2026-03-01,HM16,24.0,0.248,0.992,0.277,1.0
2026-03-01,HM20,24.0,0.822,1.201,0.419,1.0
2026-03-01,HM25,24.0,1.001,0.752,0.494,1.0
2026-03-01,HM30,24.0,1.193,0.797,0.467,1.0
2026-03-01,HM36,24.0,0.587,0.931,0.595,1.0
2026-03-01,HM43,24.0,0.941,2.193,0.882,1.0
2026-03-01,HM47,24.0,4.582,5.863,0.476,1.0
2026-03-01,HM50,24.0,0.905,0.442,0.612,1.0
2026-03-01,HM56,24.0,2.11,2.098,0.506,1.0
2026-03-02,HM01,24.0,0.524,0.892,0.678,1.5
2026-03-02,HM12,24.0,1.085,1.029,0.36,1.5
2026-03-02,HM13,24.0,0.663,1.223,0.492,1.5
2026-03-02,HM14,24.0,1.142,2.5,0.565,1.5
2026-03-02,HM16,24.0,0.175,3.292,0.304,1.5
2026-03-02,HM20,24.0,0.445,0.567,0.803,1.5
2026-03-02,HM25,24.0,1.05,0.427,0.463,1.5
2026-03-02,HM30,24.0,2.54,0.562,0.56,1.5
2026-03-02,HM36,24.0,1.338,0.66,0.322,1.5
2026-03-02,HM43,24.0,0.505,1.07,0.444,1.5
2026-03-02,HM47,24.0,1.508,1.6,0.379,1.5
2026-03-02,HM50,24.0,0.495,1.933,0.721,1.5
2026-03-02,HM56,24.0,0.906,2.316,0.756,1.5
2026-03-03,HM01,24.0,4.485,3.589,0.472,1.5
2026-03-03,HM12,24.0,1.457,1.104,0.802,1.5
2026-03-03,HM13,24.0,1.243,1.182,0.344,1.5
2026-03-03,HM14,24.0,0.3,1.142,0.694,1.5
2026-03-03,HM16,24.0,1.383,1.467,0.388,1.5
2026-03-03,HM20,24.0,0.96,2.004,0.341,1.5
2026-03-03,HM25,24.0,1.09,3.388,0.66,1.5
2026-03-03,HM30,24.0,0.698,1.978,0.363,1.5
2026-03-03,HM36,24.0,1.634,4.043,0.285,1.5
2026-03-03,HM43,24.0,0.307,1.696,0.416,1.5
2026-03-03,HM47,24.0,0.78,2.995,0.497,1.5
2026-03-03,HM50,24.0,0.826,1.245,0.284,1.5
2026-03-03,HM56,24.0,1.86,1.106,0.379,1.5
2026-03-04,HM01,24.0,0.683,0.925,0.495,1.5
2026-03-04,HM12,24.0,1.271,7.2,0.36,1.5
2026-03-04,HM13,24.0,0.383,1.765,0.308,1.5
2026-03-04,HM14,24.0,1.053,1.147,0.588,1.5
2026-03-04,HM16,24.0,1.439,3.602,0.436,1.5
2026-03-04,HM20,24.0,0.252,0.54,0.63,1.5
2026-03-04,HM25,24.0,0.55,0.482,0.558,1.5
2026-03-04,HM30,24.0,0.153,0.71,0.685,1.5
2026-03-04,HM36,24.0,0.607,0.538,0.378,1.5
2026-03-04,HM43,24.0,0.494,2.407,0.887,1.5
2026-03-04,HM47,24.0,1.59,0.0,0.337,1.5
2026-03-04,HM50,24.0,0.489,0.703,0.443,1.5
2026-03-04,HM56,24.0,0.475,1.322,0.295,1.5
2026-03-05,HM01,24.0,0.431,1.71,0.354,1.5
2026-03-05,HM12,24.0,0.848,1.363,0.454,1.5
2026-03-05,HM13,24.0,0.746,0.946,0.552,1.5
2026-03-05,HM14,24.0,1.483,6.602,0.675,1.5
2026-03-05,HM16,24.0,2.895,1.562,0.608,1.5
2026-03-05,HM20,24.0,0.514,0.0,0.601,1.5
2026-03-05,HM25,24.0,0.851,1.052,0.537,1.5
2026-03-05,HM30,24.0,0.974,0.929,1.755,1.5
2026-03-05,HM36,24.0,0.596,2.264,0.449,1.5
2026-03-05,HM43,24.0,1.372,1.036,0.464,1.5
2026-03-05,HM47,24.0,1.242,1.111,0.528,1.5
2026-03-05,HM50,24.0,0.344,1.261,0.664,1.5
2026-03-05,HM56,24.0,0.976,2.523,0.398,1.5
2026-03-06,HM01,24.0,2.661,1.26,0.731,1.5
2026-03-06,HM12,24.0,0.74,0.57,0.716,1.5
2026-03-06,HM13,24.0,0.273,0.0,0.375,1.5
2026-03-06,HM14,24.0,0.526,1.188,0.372,1.5
2026-03-06,HM16,24.0,0.956,3.608,0.239,1.5
2026-03-06,HM20,24.0,1.841,1.194,0.449,1.5
2026-03-06,HM25,24.0,0.929,2.964,0.155,1.5
2026-03-06,HM30,24.0,0.417,1.093,0.484,1.5
2026-03-06,HM36,24.0,0.933,1.117,0.73,1.5
2026-03-06,HM43,24.0,0.71,4.48,0.295,1.5
2026-03-06,HM47,24.0,1.364,0.734,0.491,1.5
2026-03-06,HM50,24.0,0.616,2.313,0.452,1.5
2026-03-06,HM56,24.0,1.034,1.25,0.768,1.5
2026-03-07,HM01,24.0,6.064,2.088,0.823,1.0
2026-03-07,HM12,24.0,0.9,2.098,0.443,1.0
2026-03-07,HM13,24.0,0.387,2.151,0.37,1.0
2026-03-07,HM14,24.0,1.104,1.75,0.573,1.0
2026-03-07,HM16,24.0,0.485,4.531,0.698,1.0
2026-03-07,HM20,24.0,0.238,0.0,0.787,1.0
2026-03-07,HM25,24.0,0.672,0.37,1.362,1.0
2026-03-07,HM30,24.0,0.529,1.348,0.411,1.0
2026-03-07,HM36,24.0,0.918,0.667,0.172,1.0
2026-03-07,HM43,24.0,1.511,0.538,0.569,1.0
2026-03-07,HM47,24.0,0.735,0.0,0.679,1.0
2026-03-07,HM50,24.0,1.866,0.512,0.832,1.0
2026-03-07,HM56,24.0,0.579,1.091,0.789,1.0
2026-03-08,HM01,24.0,1.048,1.618,0.881,1.0
2026-03-08,HM12,24.0,0.702,6.896,0.23,1.0
2026-03-08,HM13,24.0,0.451,1.409,0.404,1.0
2026-03-08,HM14,24.0,1.407,4.15,0.597,1.0
2026-03-08,HM16,24.0,1.709,0.953,0.52,1.0
2026-03-08,HM20,24.0,1.056,1.461,0.882,1.0
2026-03-08,HM25,24.0,0.906,0.0,0.28,1.0
2026-03-08,HM30,24.0,0.771,0.828,0.851,1.0
2026-03-08,HM36,24.0,0.798,1.395,0.731,1.0
2026-03-08,HM43,24.0,0.221,0.336,0.633,1.0
2026-03-08,HM47,24.0,6.327,2.079,0.908,1.0
2026-03-08,HM50,24.0,0.999,2.776,0.857,1.0
2026-03-08,HM56,24.0,0.566,3.251,0.776,1.0
2026-03-09,HM01,24.0,1.161,2.416,0.309,1.5
2026-03-09,HM12,24.0,1.895,0.0,0.324,1.5
2026-03-09,HM13,24.0,0.736,0.974,0.412,1.5
2026-03-09,HM14,24.0,0.884,3.177,0.313,1.5
2026-03-09,HM16,24.0,0.756,1.009,0.374,1.5
2026-03-09,HM20,24.0,0.71,6.0,0.639,1.5
2026-03-09,HM25,24.0,0.938,0.427,0.361,1.5
2026-03-09,HM30,24.0,1.997,0.85,0.547,1.5
2026-03-09,HM36,24.0,2.232,6.0,0.855,1.5
2026-03-09,HM43,24.0,0.778,3.08,0.579,1.5
